Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
15121,18,Female,B.Sc,IT,6.83,1,4,6,6,73,6,2,0,Placed
32138,24,Female,MCA,IT,6.98,0,4,6,5,72,5,2,0,Placed
45068,20,Female,MCA,Civil,6.43,0,3,4,2,72,5,1,2,Not Placed
7855,19,Female,B.Sc,Civil,6.38,0,3,4,3,46,6,1,1,Not Placed
15443,23,Female,BCA,ECE,7.67,0,4,5,7,72,6,2,1,Placed
21274,24,Male,B.Sc,Civil,6.57,2,3,5,5,78,5,2,1,Placed
39248,23,Male,B.Tech,ME,7.72,2,4,6,4,77,4,2,1,Not Placed
48924,23,Female,BCA,ME,6.97,2,4,8,7,72,8,2,0,Placed
5324,24,Male,BCA,IT,8.94,2,5,7,4,72,5,2,0,Not Placed
40051,23,Female,B.Sc,ECE,6.31,0,3,4,7,81,4,2,2,Not Placed
44549,24,Male,MCA,ECE,5.86,0,3,6,5,49,5,2,1,Not Placed
5691,19,Male,B.Tech,ME,6.01,0,3,3,6,70,4,1,1,Not Placed
34748,20,Male,MCA,ECE,6.95,0,3,3,7,85,6,1,1,Not Placed
28784,24,Female,B.Sc,CSE,6.18,2,4,6,5,86,5,2,2,Not Placed
12337,24,Male,B.Tech,CSE,5.65,1,4,7,5,51,7,2,3,Not Placed
30086,21,Female,B.Sc,CSE,7.13,1,5,8,6,83,6,3,0,Placed
10692,24,Male,B.Tech,ECE,7.88,2,4,7,3,77,5,2,1,Not Placed
33973,20,Female,B.Tech,ME,5.59,1,3,6,6,53,5,2,1,Not Placed
1655,22,Male,MCA,Civil,5.95,1,3,5,5,75,6,2,1,Not Placed
38568,20,Male,MCA,ME,7.47,3,4,7,7,69,6,2,0,Placed
26066,23,Female,B.Tech,ECE,6.97,2,4,6,9,62,6,2,0,Placed
26164,23,Female,B.Tech,Civil,5.49,1,2,1,4,66,5,1,3,Not Placed
417,20,Male,B.Tech,ME,6.58,0,4,7,5,54,6,2,1,Not Placed
18650,18,Male,B.Tech,ME,7.55,1,5,9,6,77,4,3,1,Placed
43249,23,Female,BCA,ECE,7.16,0,3,3,4,58,3,1,0,Not Placed
17821,19,Female,B.Tech,CSE,7.47,0,4,6,7,67,5,2,0,Placed
9979,20,Male,B.Tech,IT,7.62,2,5,8,9,91,8,3,2,Not Placed
8561,18,Female,B.Tech,ME,8.17,3,5,7,6,87,5,2,0,Placed
42561,20,Female,B.Sc,Civil,7.78,0,3,4,7,70,6,1,2,Not Placed
7208,18,Male,B.Tech,ECE,7.35,2,4,6,6,61,7,2,1,Placed
4735,19,Female,B.Tech,ME,5.63,1,2,3,6,66,10,1,2,Not Placed
49393,23,Male,MCA,CSE,6.17,2,3,5,5,85,6,2,2,Not Placed
31763,18,Female,B.Sc,ME,5.51,0,3,4,5,38,7,1,1,Not Placed
14153,18,Female,BCA,CSE,7.25,0,4,6,6,60,5,2,2,Not Placed
45769,24,Male,B.Tech,ECE,6.02,0,3,4,7,52,5,1,3,Not Placed
16231,23,Female,B.Sc,CSE,6.3,0,4,6,4,59,7,2,2,Not Placed
36301,24,Female,MCA,CSE,6.15,0,4,8,4,74,3,2,1,Not Placed
23871,19,Male,BCA,ME,5.88,1,3,6,7,57,7,2,2,Not Placed
47746,24,Male,B.Tech,IT,7.45,3,5,9,4,78,5,3,0,Not Placed
15614,22,Female,BCA,ECE,6.01,0,3,4,5,64,7,1,1,Not Placed
22218,22,Female,B.Sc,CSE,6.73,0,4,7,7,69,3,2,0,Placed
9308,22,Male,MCA,ME,7.91,1,4,5,6,83,4,2,0,Placed
31666,18,Male,B.Sc,Civil,7.97,0,4,6,7,86,7,2,0,Placed
33594,18,Male,MCA,ECE,7.28,0,3,4,7,71,6,1,0,Not Placed
38012,22,Female,B.Tech,CSE,6.99,0,3,5,5,55,6,1,1,Placed
18970,20,Male,B.Sc,IT,7.92,2,4,6,5,77,8,2,0,Placed
33878,24,Male,BCA,CSE,6.65,1,3,5,5,71,10,2,1,Placed
42034,20,Male,B.Tech,ME,6.87,0,3,3,5,71,8,1,2,Not Placed
38498,23,Female,B.Tech,ME,5.64,1,3,5,6,61,5,2,2,Not Placed
19565,18,Male,B.Tech,ECE,7.3,0,4,5,6,78,6,2,0,Placed
17078,18,Male,MCA,IT,7.56,1,4,7,6,89,5,2,1,Placed
22503,20,Male,B.Sc,ECE,9,1,5,8,8,85,7,3,0,Placed
339,21,Male,B.Sc,ME,7.69,1,4,5,7,72,7,2,1,Placed
31923,22,Male,B.Sc,IT,7.57,1,5,8,6,73,8,2,0,Placed
28930,21,Female,MCA,ECE,6.72,0,3,4,5,55,4,1,0,Not Placed
44520,22,Female,MCA,ECE,7.56,0,3,4,6,75,7,1,0,Not Placed
35003,20,Female,B.Sc,ECE,7.62,0,4,5,5,82,5,2,1,Placed
32142,22,Male,B.Tech,IT,7.91,3,5,8,6,95,5,3,0,Placed
3610,22,Male,B.Tech,IT,7.54,0,4,6,6,80,6,2,1,Placed
33479,24,Female,B.Tech,IT,6.13,1,4,7,3,54,6,2,2,Not Placed
739,18,Female,BCA,IT,7.93,1,5,9,5,88,5,3,0,Placed
619,22,Male,B.Tech,IT,5.69,1,2,3,4,40,7,1,3,Not Placed
44955,21,Male,B.Tech,IT,6.08,0,3,5,5,72,4,2,2,Not Placed
1147,24,Male,B.Sc,ECE,7.06,1,4,7,7,68,7,2,0,Placed
6015,23,Female,BCA,CSE,5.95,2,5,10,6,56,6,3,3,Not Placed
26637,23,Male,BCA,ME,7.24,2,4,6,5,65,4,2,0,Placed
21977,21,Male,MCA,ECE,6.24,1,4,8,6,69,4,2,3,Not Placed
5481,21,Male,BCA,Civil,8.14,2,4,5,6,87,6,2,0,Placed
10082,23,Female,MCA,CSE,5.11,0,4,7,5,50,6,2,1,Not Placed
13781,20,Female,B.Tech,CSE,7.63,1,4,6,4,85,5,2,1,Not Placed
7795,20,Female,B.Tech,IT,6.01,1,4,7,4,73,4,2,1,Not Placed
6268,21,Male,B.Sc,CSE,7.57,1,3,3,6,71,6,1,0,Not Placed
939,21,Male,MCA,Civil,7.74,1,4,5,6,83,5,2,1,Placed
1743,21,Female,BCA,IT,7.02,2,4,7,8,62,4,2,0,Placed
20321,23,Male,MCA,Civil,7.94,0,4,6,5,94,7,2,1,Placed
8479,21,Female,MCA,IT,7.63,2,5,8,4,75,5,2,2,Not Placed
11933,23,Male,MCA,ME,6.71,0,3,4,7,57,3,1,0,Not Placed
21475,21,Female,B.Tech,ME,7.56,1,4,5,4,73,2,2,1,Not Placed
4522,19,Male,BCA,ECE,7.33,0,4,6,5,83,7,2,0,Placed
24946,22,Male,B.Sc,Civil,7.25,0,4,5,8,54,7,1,1,Not Placed
40582,18,Male,B.Sc,CSE,7.41,1,4,7,7,46,5,2,2,Not Placed
7709,18,Male,MCA,ME,8.17,2,5,7,4,90,7,2,0,Not Placed
41730,23,Female,B.Sc,CSE,6.74,1,3,5,4,73,6,2,0,Not Placed
48703,24,Female,MCA,ME,7.65,0,3,4,8,72,7,1,2,Not Placed
9820,20,Male,MCA,ECE,6.72,0,3,4,3,84,4,2,0,Not Placed
21886,20,Female,MCA,ME,8.77,2,5,7,4,90,6,2,0,Not Placed
37744,19,Female,B.Sc,IT,6.2,1,4,7,5,57,5,2,3,Not Placed
17415,20,Female,B.Sc,ME,4.5,0,2,4,6,50,7,1,2,Not Placed
2524,21,Male,B.Tech,ECE,7.4,2,4,7,7,67,5,2,0,Placed
14459,23,Male,MCA,Civil,6.33,0,3,3,8,62,6,1,2,Not Placed
13580,20,Male,MCA,CSE,6.62,0,5,10,6,62,5,3,2,Not Placed
31993,22,Male,B.Tech,ME,7.37,1,5,8,7,91,4,3,1,Placed
28277,21,Male,B.Sc,ME,7.83,0,3,4,5,91,4,2,0,Not Placed
48123,19,Female,B.Tech,ECE,7.91,1,5,9,5,81,6,3,2,Not Placed
45783,24,Male,MCA,CSE,6.57,0,4,6,5,74,4,2,0,Placed
48639,20,Male,MCA,CSE,9.72,3,6,10,9,89,8,3,0,Placed
9365,20,Female,MCA,ECE,7.45,1,5,9,5,58,6,2,0,Placed
93,18,Male,BCA,IT,6.2,1,3,4,6,68,7,1,3,Not Placed
4703,23,Female,MCA,IT,5.35,0,3,4,6,62,7,1,2,Not Placed
48629,19,Female,BCA,Civil,7.42,1,4,5,4,66,8,2,1,Not Placed
45625,20,Female,MCA,CSE,6.94,2,4,6,5,82,6,2,1,Placed
13190,20,Male,MCA,ECE,6.64,0,3,5,5,65,7,2,0,Placed
30203,19,Male,B.Tech,IT,6.42,1,4,7,7,59,5,2,3,Not Placed
46717,24,Male,B.Sc,IT,6,1,4,7,6,82,5,2,2,Not Placed
23107,23,Male,B.Tech,IT,6.51,0,4,7,6,56,5,2,0,Placed
32107,19,Female,B.Tech,Civil,5.96,0,2,2,4,63,7,1,1,Not Placed
43244,24,Female,BCA,CSE,6.76,0,4,8,5,62,6,2,1,Placed
33741,21,Female,MCA,ECE,5.95,1,3,5,5,62,5,2,3,Not Placed
47486,22,Female,MCA,CSE,6.89,1,5,9,6,65,5,3,0,Placed
6008,19,Male,BCA,IT,6.28,0,4,6,7,71,8,2,1,Not Placed
10539,21,Male,MCA,ECE,6.85,0,4,7,6,49,9,2,2,Not Placed
9920,20,Female,B.Tech,ECE,6.75,0,3,4,7,72,5,1,1,Not Placed
6304,21,Male,MCA,IT,6.01,1,4,7,7,65,6,2,2,Not Placed
44234,22,Male,MCA,ECE,6.46,0,3,3,6,63,7,1,1,Not Placed
24476,20,Female,B.Sc,ME,7.05,1,4,6,6,79,4,2,1,Placed
4,18,Female,B.Tech,CSE,8.49,2,5,9,5,73,5,3,0,Placed
46083,23,Male,MCA,CSE,6.85,0,4,7,4,84,6,2,0,Not Placed
17853,20,Female,BCA,CSE,7.45,1,5,8,7,79,4,2,2,Not Placed
5825,20,Male,MCA,IT,6.23,1,3,5,6,59,6,1,2,Not Placed
3136,22,Female,BCA,IT,6.52,2,3,5,7,61,2,2,0,Placed
1092,20,Male,MCA,CSE,5.31,1,4,7,5,,6,2,3,Not Placed
26043,19,Male,MCA,Civil,7.59,1,4,5,6,74,4,2,0,Placed
11588,24,Male,MCA,IT,6.54,0,5,10,8,40,4,3,2,Not Placed
49023,22,Female,MCA,CSE,9.11,1,5,7,4,79,5,2,0,Not Placed
22100,24,Male,BCA,ECE,5.21,1,2,3,5,51,7,1,3,Not Placed
48636,22,Male,MCA,Civil,5.7,0,3,5,8,55,4,1,2,Not Placed
39391,21,Female,MCA,IT,6.39,0,3,4,5,54,5,1,2,Not Placed
45268,22,Female,B.Tech,ME,6.66,0,4,6,5,61,5,2,1,Placed
14018,24,Female,B.Tech,ECE,6.13,0,4,8,7,52,4,2,1,Not Placed
13782,18,Male,B.Sc,IT,7.9,1,4,6,6,73,6,2,1,Placed
15464,24,Male,BCA,ME,7.12,0,3,3,4,75,7,1,1,Not Placed
37469,23,Female,BCA,ME,7.87,0,3,4,3,95,4,2,1,Not Placed
35966,24,Female,B.Sc,IT,5.86,0,3,4,6,60,5,1,2,Not Placed
13714,22,Female,B.Tech,CSE,7.28,1,5,8,4,71,7,2,0,Not Placed
18883,22,Male,B.Sc,ECE,7.14,0,3,4,6,69,7,1,0,Not Placed
29007,24,Female,B.Sc,CSE,6.99,1,4,6,6,53,4,2,1,Not Placed
33648,20,Female,BCA,ME,6.16,0,3,4,5,80,5,2,1,Not Placed
12144,18,Female,B.Sc,IT,8.31,2,5,7,5,64,7,2,0,Placed
2398,20,Female,MCA,ME,5.41,1,3,4,7,42,7,1,2,Not Placed
6196,19,Male,MCA,IT,7.26,1,4,7,6,80,4,2,1,Placed
17172,18,Male,MCA,ECE,7.42,0,3,4,6,68,5,1,1,Not Placed
10731,18,Male,BCA,IT,7.99,2,5,8,6,92,7,3,0,Placed
38494,18,Male,B.Sc,ME,5.32,1,3,4,8,68,3,1,2,Not Placed
46658,22,Female,MCA,ME,7.03,0,4,5,5,78,4,2,0,Placed
13577,24,Male,MCA,IT,5.4,0,3,4,5,52,7,1,2,Not Placed
41197,23,Male,B.Tech,ECE,7.86,0,4,6,4,87,5,2,0,Not Placed
44626,20,Male,B.Sc,Civil,8.38,0,3,2,4,91,4,1,0,Not Placed
10738,23,Male,B.Tech,ECE,6.06,1,3,4,6,59,7,1,2,Not Placed
6663,22,Male,BCA,ME,6.94,0,3,4,6,82,4,2,0,Not Placed
47994,19,Female,BCA,Civil,7.26,0,3,4,7,58,7,1,1,Not Placed
24353,23,Female,B.Tech,IT,7.05,1,5,8,6,79,6,2,0,Placed
48533,20,Female,MCA,IT,7.51,1,4,7,5,75,4,2,0,Placed
23713,20,Female,B.Sc,CSE,8.16,2,5,7,7,84,5,2,0,Placed
698,23,Male,MCA,ECE,5.65,0,2,2,3,59,7,1,2,Not Placed
14326,23,Male,BCA,ME,8.25,1,4,6,5,87,6,2,0,Placed
49787,23,Female,B.Tech,ME,5.9,2,3,5,6,,3,1,3,Not Placed
12599,24,Male,MCA,IT,7.68,0,4,6,5,59,7,2,0,Placed
26319,23,Female,MCA,ME,6.53,0,4,6,5,66,4,2,1,Placed
16472,23,Female,BCA,Civil,6.17,0,3,5,6,67,5,2,2,Not Placed
47771,18,Male,BCA,ME,5.97,0,3,4,5,54,5,1,2,Not Placed
18946,21,Female,BCA,ECE,6.35,0,3,5,5,53,6,1,3,Not Placed
27384,23,Female,BCA,Civil,7.88,0,4,5,4,83,6,2,2,Not Placed
22089,18,Female,B.Sc,Civil,8.13,1,5,8,7,83,3,3,0,Placed
46049,24,Female,BCA,IT,9.64,1,6,9,8,91,7,3,0,Placed
12747,21,Male,MCA,ME,6.87,0,3,5,6,61,5,2,1,Placed
44204,24,Female,B.Sc,ME,6.26,2,3,5,4,68,5,2,3,Not Placed
4756,18,Female,B.Tech,ECE,5.42,1,2,3,6,42,3,1,2,Not Placed
19946,24,Female,MCA,ME,7.62,1,4,5,7,78,8,2,0,Placed
31142,21,Female,BCA,ECE,8.42,2,5,8,4,80,6,3,1,Not Placed
9530,20,Male,BCA,IT,7.1,2,4,7,5,75,4,2,0,Placed
3654,20,Female,BCA,ME,5.19,2,3,5,6,70,5,2,1,Not Placed
4714,24,Female,MCA,ME,7.14,3,5,8,4,81,7,3,0,Not Placed
23104,21,Female,BCA,ECE,7.54,3,4,7,5,73,5,2,0,Placed
39455,19,Female,B.Sc,ME,7.7,0,4,6,8,71,6,2,2,Not Placed
32714,18,Female,B.Tech,IT,5.01,0,3,4,6,35,5,1,2,Not Placed
27495,18,Male,BCA,Civil,7.01,1,4,6,4,62,5,2,0,Not Placed
18553,23,Female,MCA,ECE,6.85,0,4,6,4,84,5,2,1,Not Placed
40816,18,Male,B.Tech,CSE,8.43,1,5,7,6,68,4,2,0,Placed
32584,21,Male,B.Tech,CSE,7.54,3,4,7,5,84,8,2,0,Placed
784,23,Male,BCA,IT,8.15,0,4,6,5,84,6,2,0,Placed
12233,23,Male,B.Sc,ECE,5.59,1,3,4,4,63,5,1,1,Not Placed
7864,23,Male,MCA,ME,7.18,2,4,5,6,56,6,1,1,Placed
4227,21,Male,B.Sc,IT,7.31,1,4,7,9,63,4,2,0,Placed
23644,22,Male,B.Sc,ECE,7.56,2,5,8,6,61,4,2,2,Not Placed
38050,22,Male,B.Tech,ME,7.91,1,4,6,3,89,3,2,0,Not Placed
20516,20,Male,B.Sc,Civil,6.61,1,3,3,4,59,4,1,0,Not Placed
11858,18,Female,MCA,ME,7.22,2,4,6,5,63,8,2,1,Placed
42986,22,Male,BCA,Civil,7.09,1,4,5,6,76,6,2,0,Placed
43713,22,Female,B.Tech,ECE,7.31,1,5,10,5,50,6,3,0,Not Placed
9852,23,Male,B.Sc,ECE,7.81,0,4,5,4,96,5,2,1,Not Placed
21623,22,Male,BCA,ME,6.35,0,3,3,5,60,6,1,3,Not Placed
28858,20,Female,MCA,Civil,6,0,3,5,7,82,5,2,1,Not Placed
37575,18,Female,MCA,ECE,7.42,1,4,7,3,87,6,2,0,Not Placed
41991,18,Male,B.Sc,IT,8.29,1,4,6,6,88,5,2,0,Placed
38560,22,Female,MCA,IT,8.4,1,5,8,8,73,8,2,0,Placed
29446,24,Female,BCA,CSE,7.22,1,5,10,7,58,5,3,0,Placed
49495,24,Male,B.Tech,ECE,5.68,1,3,6,5,55,6,2,1,Not Placed
10105,21,Female,BCA,ECE,7.09,1,4,5,5,81,4,2,0,Placed
48945,23,Male,B.Tech,Civil,7.93,1,4,7,4,87,5,2,1,Not Placed
23737,23,Female,BCA,ECE,7.9,1,4,6,3,82,5,2,1,Not Placed
7830,20,Female,BCA,Civil,6.6,0,3,4,6,76,9,1,0,Not Placed
28552,20,Male,BCA,ECE,7.12,0,4,6,6,73,6,2,0,Placed
2888,20,Male,B.Tech,CSE,6.9,0,3,4,4,80,6,2,1,Not Placed
45151,21,Female,B.Tech,ECE,5.36,0,3,4,6,48,7,1,1,Not Placed
25536,24,Male,B.Sc,Civil,7.3,1,5,8,6,66,6,2,1,Placed
3492,22,Male,MCA,CSE,8.61,1,5,9,8,83,5,3,0,Placed
11686,22,Female,MCA,Civil,7.79,3,4,7,8,82,5,2,0,Placed
33061,23,Male,BCA,CSE,6.58,0,4,6,7,64,6,2,2,Not Placed
8055,20,Male,MCA,CSE,6.8,0,5,10,5,61,8,3,0,Placed
42349,18,Male,MCA,Civil,5.18,0,2,3,8,35,5,1,3,Not Placed
44197,18,Male,B.Tech,Civil,7.81,2,4,7,7,72,6,2,0,Placed
16208,19,Male,BCA,ECE,8.72,1,5,7,6,96,6,2,0,Placed
12473,18,Male,B.Tech,IT,8.43,0,4,6,7,74,5,2,1,Placed
34014,21,Male,B.Sc,CSE,6.28,1,4,8,6,46,8,2,1,Not Placed
14149,19,Female,BCA,ME,8.26,0,4,4,5,74,4,1,0,Not Placed
12524,21,Female,MCA,ME,6.73,0,3,4,5,61,6,1,0,Not Placed
25890,23,Male,B.Sc,IT,8.31,0,4,4,7,73,5,1,0,Not Placed
2342,18,Male,B.Sc,CSE,5.39,2,4,7,7,37,4,2,1,Not Placed
21129,22,Female,B.Sc,IT,9.54,1,6,10,3,97,5,3,0,Not Placed
40264,24,Male,MCA,Civil,6.29,1,4,6,7,57,7,2,2,Not Placed
39495,24,Male,B.Sc,ME,5.9,0,2,3,7,51,5,1,1,Not Placed
28729,24,Female,BCA,ME,7.28,1,4,7,4,61,6,2,0,Not Placed
26911,23,Female,BCA,CSE,6.1,0,3,5,5,65,7,2,2,Not Placed
46193,19,Male,B.Tech,CSE,6.42,0,4,6,6,68,5,2,2,Not Placed
11037,22,Female,BCA,ECE,6.3,1,2,2,5,64,7,1,3,Not Placed
49148,24,Male,MCA,ME,6.08,1,3,5,6,72,7,2,2,Not Placed
26814,21,Female,B.Tech,CSE,6.89,1,3,5,6,68,4,2,0,Placed
32554,22,Female,BCA,ECE,6.6,0,3,4,4,73,6,1,0,Not Placed
8139,23,Female,B.Sc,CSE,5.91,1,4,7,6,54,5,2,2,Not Placed
16929,24,Female,B.Sc,IT,7.23,2,4,7,5,84,5,2,0,Placed
17279,19,Male,B.Tech,IT,6.54,1,4,8,7,69,5,2,0,Placed
16220,20,Female,B.Tech,IT,5.64,0,3,4,5,54,4,1,1,Not Placed
38434,22,Male,MCA,ECE,5.98,0,3,4,4,63,5,1,2,Not Placed
25204,21,Male,BCA,ME,8.03,0,4,5,6,98,7,2,1,Placed
25788,20,Male,BCA,IT,6.15,0,3,4,6,77,7,1,1,Not Placed
45869,24,Male,BCA,IT,8.06,2,4,6,7,81,6,2,0,Placed
11317,20,Female,B.Sc,ECE,7.56,2,4,7,6,69,5,2,1,Placed
45359,18,Female,B.Tech,ME,7.66,3,4,7,2,60,5,2,0,Not Placed
20049,19,Male,MCA,CSE,7.17,0,4,6,10,74,4,2,0,Placed
49551,20,Male,MCA,ECE,6.89,1,4,6,4,89,6,2,2,Not Placed
47427,21,Male,B.Sc,Civil,7.41,0,4,6,5,57,6,2,1,Placed
25992,24,Female,B.Sc,Civil,8.22,2,4,5,6,76,6,2,0,Placed
14714,21,Female,B.Tech,IT,5.32,0,2,3,5,56,8,1,1,Not Placed
35607,18,Male,B.Sc,CSE,7.42,2,4,7,5,71,6,2,0,Placed
19316,24,Male,B.Sc,ME,7.08,0,3,3,5,75,3,1,0,Not Placed
43549,22,Male,BCA,Civil,7.71,0,3,4,6,86,3,2,0,Not Placed
10904,20,Female,MCA,ME,5.49,1,3,4,6,69,8,1,2,Not Placed
47967,21,Female,B.Sc,CSE,7.11,2,4,6,8,64,8,2,1,Placed
30761,21,Male,BCA,ECE,4.72,0,2,3,4,,6,1,2,Not Placed
14332,19,Female,B.Sc,ME,6.82,0,3,5,4,67,4,2,0,Not Placed
19351,24,Male,B.Sc,IT,8.1,2,6,10,2,78,6,3,0,Not Placed
22087,22,Male,B.Tech,ECE,6.39,1,4,6,8,68,6,2,1,Not Placed
2742,20,Female,BCA,CSE,7.26,2,4,7,5,74,3,2,2,Not Placed
24805,21,Male,B.Tech,IT,6.96,0,4,6,8,54,6,2,0,Not Placed
45440,23,Male,BCA,Civil,6.35,0,3,4,3,54,5,1,1,Not Placed
5316,24,Female,B.Sc,IT,7.22,2,4,7,4,59,7,2,0,Not Placed
12691,20,Male,MCA,ME,5.86,0,2,3,2,56,7,1,1,Not Placed
26944,23,Female,B.Tech,ME,8.22,1,4,5,7,82,6,2,0,Placed
22434,20,Male,BCA,ECE,6.75,1,4,8,6,55,6,2,0,Placed
47,21,Male,B.Tech,ME,6.73,0,3,5,6,61,5,2,2,Not Placed
1700,22,Male,BCA,CSE,9.58,3,6,9,7,95,6,3,0,Placed
49727,22,Male,BCA,IT,8.3,1,5,9,6,93,7,3,0,Placed
5831,21,Female,B.Sc,ECE,6.87,1,4,6,7,62,6,2,0,Placed
35109,20,Female,MCA,Civil,5.58,1,2,3,6,61,4,1,3,Not Placed
40731,23,Male,MCA,ECE,7.24,0,3,4,6,82,8,2,0,Not Placed
44461,20,Female,BCA,ME,6.84,0,3,5,6,52,6,1,0,Not Placed
36595,22,Female,B.Sc,IT,6.08,2,4,8,8,71,6,2,1,Not Placed
30437,18,Male,BCA,Civil,7.47,0,3,4,4,62,7,1,0,Not Placed
16360,20,Female,BCA,IT,8.21,3,5,7,5,89,5,2,0,Placed
4672,21,Female,B.Sc,Civil,7.27,0,3,3,5,75,3,1,0,Not Placed
15190,20,Male,MCA,Civil,8.36,1,5,7,7,62,5,2,0,Placed
37665,21,Female,B.Tech,CSE,8.82,1,5,8,6,83,7,3,0,Placed
16388,20,Female,B.Tech,ME,7.05,1,4,5,6,54,3,1,2,Not Placed
34496,20,Female,MCA,ECE,5.49,0,2,1,7,68,6,1,2,Not Placed
7759,19,Female,MCA,ME,5.53,0,3,4,6,69,5,1,1,Not Placed
24413,20,Male,B.Sc,Civil,7.26,0,3,2,6,82,7,1,2,Not Placed
11233,21,Male,MCA,ME,8.39,0,4,5,4,90,5,2,1,Not Placed
31654,23,Female,BCA,ME,8.13,0,4,4,4,75,7,1,0,Not Placed
4282,23,Female,MCA,Civil,6.75,0,4,7,3,66,5,2,1,Not Placed
21082,21,Female,B.Tech,ME,7.4,1,5,8,3,72,6,2,0,Not Placed
24332,21,Male,B.Tech,Civil,4.67,0,1,1,5,51,5,0,2,Not Placed
43665,24,Female,MCA,ECE,7.29,1,4,7,7,70,7,2,1,Placed
9843,18,Female,MCA,CSE,6.09,2,4,6,4,67,6,2,1,Not Placed
6435,19,Female,B.Tech,IT,7.42,1,5,9,7,61,3,3,0,Placed
28786,22,Female,B.Tech,Civil,7.28,2,4,7,5,76,5,2,0,Placed
34361,23,Male,B.Sc,ME,4.91,0,2,3,7,49,6,1,1,Not Placed
3376,22,Female,BCA,ME,6.99,2,4,6,6,73,6,2,0,Placed
23754,22,Male,B.Tech,ECE,8.05,1,5,8,5,95,5,3,0,Placed
47846,24,Male,BCA,ECE,7.44,1,3,4,7,69,3,1,0,Not Placed
38028,21,Male,BCA,IT,8.59,1,5,8,5,87,5,3,0,Placed
48724,21,Male,B.Tech,IT,7.75,1,4,6,7,82,4,2,0,Placed
230,24,Female,B.Tech,CSE,6.11,0,4,6,6,72,7,2,3,Not Placed
20409,20,Female,B.Sc,ECE,7.79,0,4,6,4,99,6,2,0,Not Placed
45144,23,Male,B.Tech,ME,6.3,0,3,3,4,54,4,1,3,Not Placed
13348,24,Female,BCA,Civil,6.76,0,3,4,6,72,5,1,0,Not Placed
20271,22,Male,B.Tech,CSE,7.33,0,4,6,5,66,6,2,0,Placed
11979,23,Female,B.Sc,Civil,7.48,0,3,4,3,68,5,1,0,Not Placed
43542,23,Male,B.Sc,Civil,7.15,0,4,6,6,90,4,2,0,Placed
27397,23,Female,B.Sc,Civil,8.01,0,4,5,7,99,4,2,0,Placed
13264,19,Male,B.Sc,IT,5.92,0,4,7,5,54,5,2,1,Not Placed
15438,19,Female,MCA,ECE,7.67,2,4,5,5,80,5,2,0,Placed
24846,21,Male,B.Sc,CSE,8.35,1,5,9,4,79,6,3,0,Not Placed
37771,20,Female,BCA,Civil,7.39,0,4,5,3,53,4,1,0,Not Placed
16705,19,Male,BCA,IT,6.97,0,4,6,7,70,7,2,0,Placed
18947,20,Female,BCA,CSE,6.48,2,4,7,4,70,6,2,2,Not Placed
26360,18,Female,BCA,Civil,8.33,1,4,6,6,77,5,2,0,Placed
44143,19,Female,BCA,IT,8.23,3,5,7,5,81,5,2,1,Placed
12267,18,Male,BCA,CSE,8.09,2,5,8,4,92,5,3,0,Not Placed
39606,18,Female,B.Sc,ECE,6.45,0,3,5,5,66,6,2,3,Not Placed
36468,20,Male,MCA,IT,6.69,1,4,7,4,83,8,2,1,Not Placed
16576,18,Male,MCA,ME,5.53,0,3,4,6,48,6,1,1,Not Placed
8082,18,Female,B.Tech,CSE,5.96,2,4,7,7,45,7,2,2,Not Placed
11018,20,Female,B.Sc,Civil,7.29,2,4,5,5,67,5,2,0,Placed
44346,23,Female,B.Sc,CSE,6.7,0,3,4,4,77,4,1,0,Not Placed
35692,19,Male,B.Tech,IT,7.63,1,4,7,4,78,4,2,1,Not Placed
38849,18,Male,MCA,IT,6.61,1,3,5,6,65,6,2,0,Placed
27004,24,Male,B.Tech,CSE,5.29,0,3,6,7,57,6,2,1,Not Placed
12987,22,Male,B.Sc,ECE,8.56,2,5,7,2,85,5,2,0,Not Placed
39395,21,Male,B.Tech,Civil,7.34,1,4,6,8,77,5,2,1,Placed
31459,23,Female,MCA,ME,6.37,0,3,4,7,46,4,1,2,Not Placed
35850,19,Female,B.Tech,IT,8.61,1,5,7,3,76,7,2,0,Not Placed
46940,22,Female,MCA,CSE,8.27,1,4,6,5,81,6,2,0,Placed
24745,24,Female,B.Sc,ECE,8.04,0,4,5,3,80,7,2,1,Not Placed
14705,20,Female,MCA,CSE,8.28,3,5,8,7,82,5,3,1,Placed
23312,20,Male,B.Tech,Civil,6.67,1,3,4,6,74,6,1,1,Not Placed
37731,24,Male,B.Sc,CSE,7.23,2,4,7,7,76,4,2,0,Placed
30434,23,Female,MCA,IT,6.49,2,3,5,6,64,5,2,3,Not Placed
39799,21,Male,B.Sc,ME,7.67,0,4,5,3,84,4,2,0,Not Placed
22708,24,Female,B.Sc,Civil,7.55,2,4,7,8,62,4,2,0,Placed
22660,19,Male,B.Sc,ME,7.33,1,4,5,7,59,5,1,0,Placed
26565,24,Male,BCA,ECE,8.31,1,4,5,4,100,4,2,0,Not Placed
26269,19,Male,B.Sc,IT,7.34,2,5,10,7,67,4,3,2,Not Placed
1763,20,Female,MCA,Civil,7.49,0,4,6,4,79,6,2,0,Not Placed
